id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id
205,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,59.0,1,5c3faea48cb6f5000180c64b
206,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,46.0,1,5c7e764fa7432a00169e1499
207,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,0,False,1,False,1,True,38.0,1,65fe37d695c933bde3d2897f
208,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,34.0,1,6678d5cac1c5767636fee65a
209,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,54.0,1,6604a9d94d79dc2edd913cdc
210,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,29.0,1,5dea9f92c3aca11bffec8b7e
211,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,56942483e0c800000c5969d0
212,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,1,60fee74fa3b33a3312af7568
213,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,,1,63d7cf8ada2af03d8c382a9a
214,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,1,6101dd552c4f666180515e70
215,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,36.0,1,5bbc18010cb04c00015025ce
216,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,39.0,1,652d6ee4ed1a019d898ce377
217,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,53.0,1,5e7146ee69a3f1061774803b
218,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,20.0,1,66844ced41f835bd67a19a4e
219,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,26.0,1,660af655d0c10066ebf22123
220,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,1,5f20c7843957f61f62c58bb6
221,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,24.0,1,652827034dd3f85d59a851a1
222,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,22.0,1,5b706cacde62c60001b93885
223,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,2,True,1,True,23.0,1,63d2d90dab88cd046129d697
224,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,53.0,1,6660f30d9cab7604513cf59b
225,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,668c8323480134a3e3b9156e
226,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,578bcb2c09fb91000133750e
227,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,35.0,1,62f716849a6ee6e7e2f5a948
228,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,30.0,1,610c32cc517bcb160df7156b
229,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,51.0,1,5a33d736bf4d770001e6097a
230,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,1,62c97585c81636f2f16fbbb0
231,True,race_other,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1,63ebbd7af1c80715178e5586
232,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,35.0,1,5feffe5b069e3b33013fc664
233,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,31.0,1,629e1dcac03690dc02e2859c
234,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,69.0,1,5deaa726df55eb1cc1b9474f
235,True,race_aian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,33.0,1,668848652769abd34e7b206c
236,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,55.0,1,5d5035c5d87393001af70561
237,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,57.0,1,5a8c2da3eea3d300016ea27c
238,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,25.0,1,6101b2bd773eda1ca09f0f71
239,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,37.0,1,5c4e7dcdd3a5e30001836f82
240,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,56.0,1,5ccd0f475e55070017900639
241,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,61108719ddb956bd0e94733d
242,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,36.0,1,5ef4d71e2e4e740edef0340a
243,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,1,668c8ed1b6d5c48d7b9a15d8
244,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,660b098ba172fc4ee2022e5e
245,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,49.0,1,66298145eb6880569bc344b6
246,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,60e49c6274c1be146fa85140
247,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,24.0,1,61fa93435719bc09cb834c4f
248,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,22.0,1,6681318f12dcb4b45a153744
249,True,race_white,1,1,yes,hisp_latin_spanish_yes,Purple ,male,1,True,1,True,1,True,25.0,1,667a0241cc159c39b31b9187
250,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,24.0,1,66548eb2908b4be741dcc728
251,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,0,True,1,True,80.0,1,6578ae6e6457e054e58a7c2d
252,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,1,664dff8ae1bbdc55aa1ad5a4
253,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,65.0,1,664f501445f6f63e6b86b503
254,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,27.0,1,5aa81ccd1eda41000136eaec
255,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,1,665e1c44c3f09226fc41888a
256,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,24.0,1,60fdc5bcbdcf3ea551f401a2
257,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1,60dd09edc00654d72f6259b3
258,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,22.0,1,66439daf4359251777b0af6e
259,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,27.0,1,5fc58da643622e10a1b25559
260,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,26.0,1,631bfb8f27645e704e21c1cd
261,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,21.0,1,66439be0ed568375e3bf2b78
262,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,35.0,1,5d266ac758e9350001ea7d6b
263,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,31.0,1,5d3cbfc784c3c60019f03024
264,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,40.0,1,662d15c45fc2c1ca89b362bf
265,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,33.0,1,5e4f1b00508a16000b0978ff
266,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,39.0,1,65d665e4b69a7f1d3def028c
267,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,1,6306679aefe2197ff06b2621
268,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,1,5eac2cc56665cc23af76e945
269,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,49.0,1,66730ad6fd09974702831b2d
270,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,1,5de32329b5bed7350391666c
271,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,51.0,1,65e391f44023e76a3bb62005
272,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,43.0,1,5a54f0daac562400015388da
273,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,6292f0eee1ac4e99987e9a90
274,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,41.0,1,66293a3bac9b03d00e8a57e0
275,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,567adef5b7d79a0012b26b95
276,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,56.0,1,5e1b725de8a663380249e8f9
277,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,74.0,1,661db80aebfb3f4250cf72e5
278,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,1,63ea48d14216d1ec447296a6
279,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,25.0,1,663e66b02a7a46907d91cc3f
280,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,51.0,1,66718efa0b149d540c89a9fa
281,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,1,63d3f99e6aab19fe9a92028e
282,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,65.0,1,668c4e1777f977dbe3e55a50
283,True,,1,1,yes,,purple,,1,True,1,False,1,True,67.0,1,58c3c835334d5b0001d6374e
284,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,62.0,1,5dd94be0fd5b288cf5cfc966
285,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,35.0,1,66894dee33c97ad934460664
286,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,23.0,1,665a1f3cfa66c9fbb5cfd72a
287,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,46.0,1,663d43581c3a5872e2a6078d
288,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,21.0,1,664a5928238bf8db28ebe361
289,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,57.0,1,63bc8a7755c8f23d7bfa3d65
290,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,39.0,1,5eb33612d573b51326905f30
291,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,28.0,1,60578ad9bad9cbbd8c786cb7
292,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,0,True,1,True,60.0,1,66343f7910c04370761ae595
293,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,26.0,1,5f8c5938b9fa883a8a59107f
294,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,male,1,True,1,False,1,True,31.0,1,5ef517ab79cf2c15b7452eda
295,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,54.0,1,59a86c7c766ed90001068222
296,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,61.0,1,5f21f8a46a97191e94a4d08c
297,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,68.0,1,633da98587a07a61250574d4
298,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,5b47f79ef464d400013b8210
299,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,31.0,1,664f3e343fcea40ede6495ab
300,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,False,0,False,0,True,32.0,1,5d9e696b348a610016ad458d
301,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,0,True,1,True,35.0,1,6685f52ae2580bed5faad362
302,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,47.0,1,62ac8f28e67860da507dbec1
303,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,616cdb7ddf98214eb27e2059
304,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,50.0,1,5ef9338e3fa1390009d94b76
305,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,28.0,1,5b56686fc09af90001f187a5
306,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,44.0,1,642afc43c4ce339b0c2763d9
307,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,29.0,1,66381405d881e1b8e235bef6
308,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,664b556302986cf5ccd650f4
309,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,58.0,1,6631382e83473f9fd28046a1
310,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,5f04bd7038cbb210b85195fd
311,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,1,6655dd22e3b4def1307c0d20
312,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,663a608bc18fc1a1f9d687dd
313,True,race_black,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,29.0,1,5ddb5ed4a64380abb2907440
314,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,65.0,1,5fc27b5a13285c0008cc71ab
315,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,63b9c4596fd2a165a71d673e
316,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,20.0,1,6668504b4258ab708cd6a77a
317,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,36.0,1,64401b5576e7ee7ff9dc040d
318,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,57.0,1,5dd3dc145e91193b816a60e1
319,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,45.0,1,65fb1a5882c2d4825dab5e81
320,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,39.0,1,66293995c3278d1cad933ef0
321,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,75.0,1,5dddd93ce2dcbdd58abe31f2
322,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,40.0,1,666709da7094223a98242340
323,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,1,634811ed1f5bcbea7adcaf69
324,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,37.0,1,6150fac315ebbce59109b927
325,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,61.0,1,611e98f99f858a3980832435
326,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,38.0,1,593d60d9d3501e0001bc16e4
327,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,22.0,1,5f1247c3654e7b1886255c65
328,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,38.0,1,5fb97228ff45687f38da7813
329,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,2,True,1,True,23.0,1,60fd02b7f22f9dd32bff5f82
330,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1,5bdf7fe373c83800015898bc
331,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,26.0,1,633cd383a0ad479d79c05a12
332,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,33.0,1,6500a0fad9712a314c43f1d0
333,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,48.0,1,666f5ef1c99c2f9c3a47c434
334,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,34.0,1,63d3fbf6aca63e00ed85d00a
335,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,36.0,1,664c91d0c4b872416d529128
336,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,27.0,1,5f7d01280241ec1d52e200c1
337,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,66.0,1,5bcded8f2d94a8000133e068
338,True,race_white,1,1,yes,hisp_latin_spanish_no,purple ,female,0,True,0,True,0,True,28.0,1,5d3c660793eb2d00017880db
339,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,1,66561cb4eba310c556c2d783
340,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,46.0,1,608aede3203836ab453453a0
341,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,44.0,1,656de737da10444f5be8063e
342,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,21.0,1,6324190c00acac6ac06d882b
343,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,49.0,1,615c65e4fa1c6b2e5a7d0971
344,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,1,664d9194e49497decd4a5536
345,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,1,5bd732dc9760e90001148cd0
346,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,26.0,1,5eadd3cf13f83a483b5b8c04
347,True,race_other,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,28.0,1,60fe513b231db80168012d06
348,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,26.0,1,5f4b52e323952f0008e0fd48
349,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,51.0,1,63213cae8cfeef4aa57d329f
350,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,42.0,1,657f8d99678be2d216a85c3d
351,True,,1,1,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,22.0,1,5ee8c7fc15b7921df9c2d2a6
352,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,27.0,1,62ec6448b97885449097b71f
353,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,1,6682a107f568ce4c42a5e81a
354,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,24.0,1,6645a794be029b87060615aa
355,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,1,63345f710321e08d1720919e
356,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,34.0,1,6155bb7bd61da3e93bc842e8
357,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,0,True,1,True,35.0,1,5febd16bbaa7c4d3e31147a0
358,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,74.0,1,5db6553837647d000bb049ab
359,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,47.0,1,570d891d42a1db000fc65b4d
360,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,1,5589e729fdf99b18bd86d2c8
361,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,False,0,False,0,True,49.0,1,6581b7c4798415297872c04d
362,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,1,5e40774a2ee93c2ae0ecad03
363,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,1,6160e0e3a8156e01fe3e95a6
364,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,25.0,1,610049cf56da8237560fa801
365,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,35.0,1,5bda12b600c1c4000155cb87
366,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,51.0,1,65b1553ac22ba4c80aeecd16
367,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,53.0,1,61112c05608ea60cb93f04f0
368,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,24.0,1,5d70439c4605de001ac46d3a
369,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,39.0,1,5994e9b2f9db7d0001895864
370,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,27.0,1,5e557847411bb405ae499ce5
371,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,24.0,1,60385064960cdb215931ab77
372,True,"race_black, race_white",1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,5cd01055c24ebe0001f9fd40
373,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,1,60c8ac90afb08667c1b43bfa
374,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,39.0,1,5fc6bb4182ff63089f4a26be
375,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,58.0,1,667df208a242c518d10d4b55
376,True,race_white,1,1,yes,hisp_latin_spanish_no, purple,female,1,False,0,True,0,True,48.0,1,5c69ec2a51ea580001da65ae
377,True,"race_asian, race_white",1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,39.0,1,63e55f03b3c1f7481cec6eb9
378,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,74.0,1,63384cd0e6ee61524fca714e
379,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,28.0,1,5ef8e0fc2ce3c6644665e347
380,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,0,True,1,True,42.0,1,667be9a4a3041b55b976b3bc
381,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,41.0,1,5e45ebd018bf820d2cb9ebab
382,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,28.0,1,63cee7f1f8ef24eb79c80270
383,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,51.0,1,5bf408f7f35e0c000101693a
384,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,18.0,1,6679803b69f26fc24b396ff1
385,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,60.0,1,5b2a37ee5b5c0900018b0ca5
386,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,46.0,1,5f4a761d2a3d075f5bf652cc
387,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,44.0,1,5d4821d9dfc9bc0015b5be60
388,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,28.0,1,6649034c6429196c77d34fe6
389,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,51.0,1,63c6e885e6834fbb0d9c0ebf
390,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,24.0,1,5c7de7a44a0a4b001686fd98
391,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,32.0,1,5de7ccc24b7cf973d7b05bfb
392,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,25.0,1,668adbfcb3549e7f656159c6
393,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,58.0,1,665798aa51cf2402886e64fc
394,True,race_white,1,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,27.0,1,610368202e1bda0dd0f6ef6e
395,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,26.0,1,5f4dc319c9fb1509b77d8b84
396,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,26.0,1,66852d80a998d7b2954aa0c7
397,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,45.0,1,663e32bc61ceab9a8a40955e
398,True,race_white,1,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,29.0,1,6679b3d630f00b524c32ccf5
399,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,42.0,1,668997d2b3549e7f65611f90
400,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,1,63bc87f783afb5aed2c937d2
401,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,64.0,1,63972b68541bab989795da48
402,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,1,66844c61b8a6b810575a728c
403,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,57.0,1,58462977d2be990001174ae3
404,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,51.0,1,5dd321de568ca5331021fb2b
405,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,29.0,1,6644b750f83b1ad48d9ce14f
406,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,1,True,0,True,38.0,1,60c382725a7a55abef2e8e99
407,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,1,6646417fe62ee6e6f666cf64
408,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,44.0,1,63fcd09eb2a3b6b7ce286a11
409,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,50.0,1,5dd371cada167d3773d4ee9e
